trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","20","0006","6 | Saint-Jacques Morinais","0","1012124"
"21539","10","0078","78 | Saint-Grégoire Betton Centre","1","1051370"
"2154","27","0032","32 | Triangle","0","1045912"
"21540","12","0078","78 | Saint-Grégoire Betton Centre","1","1051656"
"21541","14","0078","78 | Saint-Grégoire Betton Centre","1","1051826"
"21542","16","0078","78 | Saint-Grégoire Betton Centre","1","1052019"
"21543","18","0078","78 | Saint-Grégoire Betton Centre","1","1052700"
"21544","10","0078","78 | Saint-Grégoire Betton Centre","1","1051371"
"21545","12","0078","78 | Saint-Grégoire Betton Centre","1","1051657"
"21546","14","0078","78 | Saint-Grégoire Betton Centre","1","1051827"
"21547","16","0078","78 | Saint-Grégoire Betton Centre","1","1052020"
"21548","18","0078","78 | Saint-Grégoire Betton Centre","1","1052701"
"21549","10","0078","78 | Saint-Grégoire Betton Centre","1","1051370"
"2155","20","0032","32 | Triangle","0","1011912"
"21550","12","0078","78 | Saint-Grégoire Betton Centre","1","1051656"
"21551","14","0078","78 | Saint-Grégoire Betton Centre","1","1051826"
"21552","16","0078","78 | Saint-Grégoire Betton Centre","1","1052019"
"21553","18","0078","78 | Saint-Grégoire Betton Centre","1","1052700"
"21554","10","0078","78 | Rennes Villejean-Université","0","1051450"
"21555","12","0078","78 | Rennes Villejean-Université","0","1051729"
"21556","14","0078","78 | Rennes Villejean-Université","0","1051899"
"21557","16","0078","78 | Rennes Villejean-Université","0","1052092"
"21558","18","0078","78 | Rennes Villejean-Université","0","1052772"
"21559","10","0078","78 | Rennes Villejean-Université","0","1051454"
"2156","21","0032","32 | Triangle","0","1004517"
"21560","12","0078","78 | Rennes Villejean-Université","0","1051730"
